suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,0,0,False,480,60,148.0589148090221,2.4055346975171723,True,0,0,480,uniform,fixed,pick up the black bowl between the plate and the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_000/trajectories/trial_000.npz
libero_spatial,0,1,False,480,60,148.51269179105293,2.4136311267235424,True,0,0,480,uniform,fixed,pick up the black bowl between the plate and the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_000/trajectories/trial_001.npz
libero_spatial,0,2,False,480,60,148.50050322699826,2.4134666457882945,True,0,0,480,uniform,fixed,pick up the black bowl between the plate and the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_000/trajectories/trial_002.npz
libero_spatial,0,3,False,480,60,148.68235052993987,2.416267923840902,True,0,0,480,uniform,fixed,pick up the black bowl between the plate and the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_000/trajectories/trial_003.npz
libero_spatial,0,4,False,480,60,148.5557592160767,2.4139829559297468,True,0,0,480,uniform,fixed,pick up the black bowl between the plate and the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_000/trajectories/trial_004.npz
libero_spatial,1,0,False,480,60,148.53907893004362,2.413869765106222,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_001/trajectories/trial_000.npz
libero_spatial,1,1,False,480,60,148.71145330602303,2.4164313295775965,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_001/trajectories/trial_001.npz
libero_spatial,1,2,False,480,60,148.43817256495822,2.4120786538687304,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_001/trajectories/trial_002.npz
libero_spatial,1,3,False,480,60,148.51902107300702,2.4135255609051187,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_001/trajectories/trial_003.npz
libero_spatial,1,4,False,480,60,148.73148073803168,2.416749026080532,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_001/trajectories/trial_004.npz
libero_spatial,2,0,False,480,60,148.67769057897385,2.415177919132803,True,0,0,480,uniform,fixed,pick up the black bowl from table center and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_002/trajectories/trial_000.npz
libero_spatial,2,1,False,480,60,148.95125308900606,2.4205633285531745,True,0,0,480,uniform,fixed,pick up the black bowl from table center and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_002/trajectories/trial_001.npz
libero_spatial,2,2,False,480,60,148.88533113803715,2.4193139498935037,True,0,0,480,uniform,fixed,pick up the black bowl from table center and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_002/trajectories/trial_002.npz
libero_spatial,2,3,False,480,60,148.58275437401608,2.4144073974791547,True,0,0,480,uniform,fixed,pick up the black bowl from table center and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_002/trajectories/trial_003.npz
libero_spatial,2,4,False,480,60,149.01446858304553,2.421095734141523,True,0,0,480,uniform,fixed,pick up the black bowl from table center and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_002/trajectories/trial_004.npz
libero_spatial,3,0,False,480,60,149.07390732807107,2.421819853159355,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_003/trajectories/trial_000.npz
libero_spatial,3,1,False,480,60,149.59340183308814,2.4308706169058647,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_003/trajectories/trial_001.npz
libero_spatial,3,2,False,480,60,148.9966640259372,2.4213684177194095,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_003/trajectories/trial_002.npz
libero_spatial,3,3,False,480,60,148.95757727592718,2.4204719118224305,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_003/trajectories/trial_003.npz
libero_spatial,3,4,False,480,60,148.9548801180208,2.4203919792494384,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/home/deepcybo-lite/peize/DreamZero-FBFM-LIBERO/results/dmzr_weight_aux_5ep/binary_1/tasks/libero_spatial/task_003/trajectories/trial_004.npz
